"","Gene","baseMean","log2FoldChange","lfcMLE","lfcSE","stat","pvalue","weight","padj","FoldChange"
"18","DISP3",591.580754666702,-6.99672759245354,-7.02876811068007,0.210391647658358,-33.2557288767238,1.6869469742975e-242,0.778712453329768,0.000985875161015316,0.00783024089462865
"19","TMEM151B",313.846204838991,-5.51015039666646,-5.52559950330701,0.165958016013317,-33.2020744103395,1.00483770996342e-241,0.7793643354283,0.00161146073956737,0.0219421636588839
"20","AP3B2",2141.45565836699,-6.01956252636772,-6.04015854462441,0.181950397347162,-33.0835360303302,5.12692215017601e-240,0.750378670365042,0.000985875161015316,0.0154145595116922
"21","MYT1",648.241689372388,-6.48256495207436,-6.50810377931471,0.196631566764887,-32.9680786189614,2.33007193884956e-238,0.778712453329768,0.0016487633055132,0.0111828757755537
"22","GSG1",695.916449603363,-5.43619107281276,-5.45146318543442,0.165603151726298,-32.8266160163272,2.45656871661599e-236,0.77936433542838,0.0014955581796971,0.0230963538684489
"23","NDRG3",2251.51999689681,-3.09796710159871,-3.10075462791918,0.0948304058093513,-32.6684998883894,4.37686100593646e-234,0.750378670365042,0.00120823604658174,0.116793581624773
"24","RNF165",700.632691917741,-5.89709672888072,-5.91703251242178,0.18128245796136,-32.5298806911459,4.03206831665951e-232,0.837916782220421,0.00188703513444016,0.0167801947637399
"25","RP3-403A15.5",392.827813661828,-4.06874623825237,-4.07517276852144,0.125186389355091,-32.5015064274391,1.01528994812903e-231,0.7793643354283,0.0014955581796971,0.0595916399849374
"26","KCNIP2",879.810787457729,-5.48974061421925,-5.50570886010192,0.169181331946789,-32.4488556216467,5.62171561701028e-231,0.77936433542838,0.0014955581796971,0.0222547851904984
"27","MADD",4660.35993566642,-3.27647755452736,-3.2798354836814,0.101395705671807,-32.3137704187643,4.48109183190259e-229,0.796074379651176,0.00145432501537495,0.103200541475937
"28","RUNDC3A",1789.48090684142,-6.81187022449741,-6.84317394937263,0.21195345753508,-32.1385190112787,1.27789786456462e-226,0.77936433542838,0.00161146073956737,0.00890067074523542
"29","LRRC49",693.742803305583,-2.5114307040711,-2.51297106079934,0.0782446595326599,-32.0971516659588,4.83137700723292e-226,0.778712453329768,0.00241487053225818,0.175381599285651
"30","DLG4",7520.00758569997,-4.63350524598487,-4.64318945894828,0.144705811204279,-32.0201739475675,5.71300782389591e-225,0.77936433542838,0.0014955581796971,0.04028802110109
"31","FSD1L",919.946021859996,-3.34555261611445,-3.34923775239778,0.104624405245354,-31.9767898156152,2.29272278329506e-224,0.817834289788181,0.00210570982565917,0.0983758075607277
"32","NAPB",3889.46946642523,-4.27045949852003,-4.2780723426182,0.133694245857642,-31.9419842725859,6.98099079194081e-224,0.817834289788181,0.0014955581796971,0.0518159655945462
"33","ONECUT2",547.033610869425,-5.42910805485076,-5.44552981261283,0.170146877445028,-31.9083613897342,2.0443363802705e-223,0.81783428978818,0.00174843964951153,0.0232100259376699
"34","DNM1",4682.79014961813,-4.52114153583087,-4.53023649542664,0.141900677445517,-31.861310440655,9.17752704945565e-223,0.796074379651176,0.0014955581796971,0.0435512658953934
"35","MAPT",2575.27551136973,-5.25130297990308,-5.26573902850037,0.165203495078229,-31.7868758007597,9.82885008210723e-222,0.778712453329768,0.0014955581796971,0.0262542905235161
"36","AGAP1",3943.26855230358,-3.46856923548966,-3.4727022300981,0.109207508723112,-31.7612705943507,2.21914685002439e-221,0.750378670365042,0.0014955581796971,0.0903351183930947
"37","ATCAY",1536.89517282071,-5.77904685682918,-5.79960730678916,0.182078925827629,-31.7392407197091,4.46946829173465e-221,0.750378670365125,0.0016487633055132,0.0182109897423565
"38","RPGRIP1",2593.52782888851,-7.43049099987583,-7.47253519263081,0.234137920963489,-31.7355299359412,5.02867593562017e-221,0.796074379651176,0.0014955581796971,0.00579694695702348
"39","SYP",9694.97636190546,-6.21990517674482,-6.2439854556592,0.196081331659539,-31.721047200682,7.96553952821606e-221,0.750378670365042,0.0014955581796971,0.0134159666995217
"40","ARID3B",875.325622781002,-3.77617209901083,-3.78157681354741,0.119160841999282,-31.6897064140718,2.15372215062012e-220,0.817834289788181,0.00241487053225818,0.0729892547598547
"41","AMER3",211.308802025462,-5.41344425242216,-5.42966031174319,0.170845615800739,-31.686176007794,2.40892376100585e-220,1.02167933989619,0.00292310653924975,0.0234633976075943
"42","PSD",3506.48708301387,-6.57092253541177,-6.60028354863437,0.20916576058384,-31.4149051788901,1.26637924895736e-216,0.750378670365042,0.0016487633055132,0.0105185340620265
"43","BRSK2",1179.6713123553,-5.28900580507266,-5.30427622534875,0.168739042227678,-31.3442919625931,1.16373757839971e-215,0.750378670365208,0.00214233599319339,0.0255770590083093
"44","FAM234B",880.308415798115,-2.56046226144474,-2.56218040693013,0.0818062072218435,-31.2991195704897,4.79681680493179e-215,0.817834289788181,0.00272521539769759,0.169521215051081
"45","PLCH2",6734.32101721011,-6.85620153369654,-6.88958526631088,0.219311743422135,-31.2623547955643,1.51674960602225e-214,0.817834289788181,0.00174843964951153,0.00863132922120537
"46","B3GAT2",583.585101132989,-5.62399367565821,-5.64271367723551,0.180012736227679,-31.242198710568,2.84948081768946e-214,0.750378670365044,0.00247237065685991,0.0202772571226355
"47","ZDHHC22",343.376982060017,-7.20086984826537,-7.24123127841562,0.230652308528936,-31.2195871534578,5.77788941617056e-214,0.837916782220422,0.00297000994560428,0.00679707685896236
